TV_ID,Dialogue_ID,Utterance_ID,Speaker,Gender,Age,Neuroticism,Extraversion,Openness,Agreeableness,Conscientiousness,Scene,FacePosition_LU,FacePosition_RD,Sentiment,Emotion,DA,Utterance
35,35_118,35_118_001,刘梅,female,middle-aged,high,high,low,high,high,home,0_0,0_0,neutral,neutral,quotation,猩猩在动物世界的地位既尴尬又微妙
34,34_042,34_042_007,郑海潮,male,young,low,high,high,high,high,restaurant,254_85,419_286,neutral,neutral,statement-non-opinion,空运来的
29,29_034,29_034_005,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,entertainment-venue,0_0,0_0,neutral,neutral,statement-non-opinion,好几万一套
27,27_032,27_032_007,吕子乔,male,young,low,high,high,high,low,home,0_0,0_0,neutral,neutral,statement-non-opinion,我倒是听过另外一句话
34,34_221,34_221_007,郑海潮,male,young,low,high,high,high,high,office,225_86,370_276,neutral,neutral,statement-non-opinion,她要着急 让她自己来问
29,29_288,29_288_005,林宛瑜,female,young,low,high,high,high,high,mall,199_17,411_250,neutral,neutral,statement-non-opinion,不过我必须这么做
27,27_477,27_477_000,吕子乔,male,young,low,high,high,high,low,entertainment-venue,155_13,339_225,neutral,neutral,statement-opinion,当然了 于是乎一菲跟别人走了
29,29_359,29_359_006,吕子乔,male,young,low,high,high,high,low,outdoor,357_53,459_153,neutral,neutral,question,看到对面的露营地没有
37,37_079,37_079_003,刘梅,female,middle-aged,high,high,low,high,high,home,230_59,291_141,neutral,neutral,statement-opinion,我听那意思可特靠谱
27,27_282,27_282_003,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,entertainment-venue,118_126,275_331,neutral,neutral,statement-non-opinion,我也经常离婚的
29,29_311,29_311_004,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,hospital,103_20,233_163,neutral,neutral,statement-non-opinion,手术已经在准备了
31,31_071,31_071_005,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,455_54,524_148,neutral,neutral,statement-non-opinion,没有说要变大呀
36,36_183,36_183_000,夏东海,male,middle-aged,low,high,high,high,high,home,0_0,0_0,neutral,neutral,statement-opinion,他这确实可能有点先天不足
29,29_395,29_395_006,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,357_31,674_339,neutral,neutral,statement-non-opinion,这样我就雪上加霜了
31,31_182,31_182_001,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,outdoor,305_95,403_230,neutral,neutral,statement-non-opinion,买一箱的话 还可以再便宜整整2块8毛钱
29,29_356,29_356_007,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,313_39,597_309,neutral,neutral,statement-non-opinion,所以很好认
27,27_080,27_080_002,吕子乔,male,young,low,high,high,high,low,home,231_48,445_258,neutral,neutral,statement-non-opinion,一菲拿过来让我解闷
27,27_374,27_374_019,吕子乔,male,young,low,high,high,high,low,home,0_0,0_0,neutral,neutral,statement-opinion,本来指望把电话费输给他
34,34_072,34_072_003,陈佳,female,young,low,high,high,high,high,restaurant,0_0,0_0,neutral,neutral,statement-non-opinion,下一个坏消息可能更糟糕
27,27_345,27_345_005,陆展博,female,young,high,low,high,high,high,car,480_57,681_262,neutral,neutral,statement-non-opinion,师傅教导我
34,34_017,34_017_003,郑海潮,male,young,low,high,high,high,high,office,1_54,185_348,neutral,neutral,statement-non-opinion,坐这儿
29,29_089,29_089_000,陈美嘉,female,young,high,high,low,high,low,entertainment-venue,150_33,354_219,neutral,neutral,statement-non-opinion,我觉得你为一菲包装这么完美的广告帖一定花了更久
27,27_329,27_329_010,胡一菲,female,young,low,high,low,low,high,entertainment-venue,407_41,612_309,neutral,neutral,statement-non-opinion,小博子 起驾
34,34_121,34_121_004,邓小可,female,young,low,high,high,high,high,restaurant,0_0,0_0,neutral,neutral,statement-non-opinion,永结同心
34,34_362,34_362_005,邓小可,female,young,low,high,high,high,high,home,0_0,0_0,neutral,neutral,statement-non-opinion,走了
35,35_131,35_131_011,夏东海,male,middle-aged,low,high,high,high,high,home,0_0,0_0,neutral,neutral,statement-non-opinion,还让我授权让他侦破
29,29_017,29_017_001,胡一菲,female,young,low,high,low,low,high,restaurant,450_14,645_230,neutral,neutral,question,填表送榨汁机不划算啊
34,34_053,34_053_006,沈画,female,young,high,high,low,high,high,home,85_60,222_255,neutral,neutral,question,你不是还等着吕晨吧
36,36_178,36_178_005,戴天高,male,middle-aged,low,high,high,high,high,home,0_0,0_0,neutral,neutral,quotation,洞房花烛夜
30,30_187,30_187_001,胡一菲,female,young,low,high,low,low,high,outdoor,355_229,383_263,neutral,neutral,question,我这是在哪啊
34,34_049,34_049_010,邓小可,female,young,low,high,high,high,high,home,365_121,497_270,neutral,neutral,question,女人要对自己好一点的
31,31_222,31_222_009,张伟,male,young,low,low,low,high,high,home,208_64,316_193,neutral,neutral,statement-non-opinion,好久没联系了
34,34_291,34_291_000,郑海潮,male,young,low,high,high,high,high,restaurant,237_109,299_195,neutral,neutral,statement-non-opinion,做都做了
34,34_333,34_333_006,陈佳,female,young,low,high,high,high,high,office,332_69,460_271,neutral,neutral,statement-opinion,你见到她 应该也不认识吧
35,35_069,35_069_007,夏东海,male,middle-aged,low,high,high,high,high,home,349_57,539_264,neutral,neutral,statement-opinion,我看出来了
28,28_283,28_283_007,吕子乔,male,young,low,high,high,high,low,other-venue,473_29,667_251,neutral,neutral,statement-opinion,好在你来了快帮我翻译
27,27_060,27_060_014,曾小贤,male,young,high,high,low,high,low,home,325_45,506_264,neutral,neutral,question,那你后来找到没有
29,29_021,29_021_005,胡一菲,female,young,low,high,low,low,high,restaurant,434_22,637_270,neutral,neutral,question,你说话算话
34,34_343,34_343_011,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,outdoor,0_0,0_0,neutral,neutral,answer,死了
29,29_139,29_139_001,陈美嘉,female,young,high,high,low,high,low,school,196_30,439_263,neutral,neutral,statement-non-opinion,恭喜你
34,34_000,34_000_001,邓小可,female,young,low,high,high,high,high,restaurant,0_0,0_0,neutral,neutral,question,他们怎么形容我呀
31,31_220,31_220_002,诸葛大力,female,young,low,low,high,low,high,other-venue,438_107,489_166,neutral,neutral,statement-non-opinion,然后再逐渐感到失落和消沉
28,28_283,28_283_008,吕子乔,male,young,low,high,high,high,low,other-venue,396_14,561_243,neutral,neutral,greeting,Hi
30,30_064,30_064_009,曾小贤,male,young,high,high,low,high,low,other-venue,216_78,278_157,neutral,neutral,question,说明什么
27,27_423,27_423_003,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,273_86,352_167,neutral,neutral,statement-opinion,不过就是格局太小了
30,30_125,30_125_008,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,other-venue,0_0,0_0,neutral,neutral,statement-non-opinion,这样我们稍稍做个催眠
34,34_135,34_135_003,魏山山,female,young,low,low,high,high,high,home,315_86,477_256,neutral,neutral,statement-non-opinion,这网上买的话可便宜了
27,27_530,27_530_008,吕子乔,male,young,low,high,high,high,low,home,17_14,240_290,neutral,neutral,statement-opinion,你以为我情愿啊 这也是献爱心的一种方式
29,29_318,29_318_016,吕子乔,male,young,low,high,high,high,low,entertainment-venue,388_25,576_280,neutral,neutral,statement-non-opinion,不过你倒是给了我个不错的灵感
34,34_315,34_315_007,陈佳,female,young,low,high,high,high,high,car,289_76,474_321,neutral,neutral,statement-non-opinion,你们今天晚上就好好地浪漫浪漫
31,31_030,31_030_006,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,other-venue,363_81,441_179,neutral,neutral,statement-non-opinion,你不符合我们要求
34,34_139,34_139_000,魏山山,female,young,low,low,high,high,high,home,0_0,0_0,neutral,neutral,statement-non-opinion,是啊 我也一直纳闷
29,29_192,29_192_006,曾小贤,male,young,high,high,low,high,low,home,312_22,533_269,neutral,neutral,question,我想走一下酷雅路线不可以吗
27,27_314,27_314_003,陆展博,female,young,high,low,high,high,high,home,253_32,462_313,neutral,neutral,answer,因为我在等蛋糕
34,34_041,34_041_005,邓小可母亲,female,elderly,high,high,low,high,high,home,217_81,306_199,neutral,neutral,statement-non-opinion,结果人家老婆你知道吗
29,29_003,29_003_003,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,other-venue,430_14,617_241,neutral,neutral,question,最近几个月地球太平过吗
27,27_509,27_509_008,吕子乔,male,young,low,high,high,high,low,other-venue,293_35,500_327,neutral,neutral,statement-opinion,这件事情非常的机密
27,27_347,27_347_006,丽萨,female,young,low,low,low,low,high,office,407_21,581_210,neutral,neutral,question,你是在开车吗
29,29_291,29_291_000,林宛瑜,female,young,low,high,high,high,high,mall,236_26,430_243,neutral,neutral,disagreement,不
31,31_068,31_068_004,陈美嘉,female,young,high,high,low,high,low,home,419_104,497_197,neutral,neutral,statement-non-opinion,我又要重新数了
30,30_163,30_163_012,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,entertainment-venue,232_37,375_227,neutral,neutral,statement-non-opinion,手枪子弹以每秒300米的速度打出
31,31_219,31_219_002,诸葛大力,female,young,low,low,high,low,high,other-venue,318_112,365_170,neutral,neutral,answer,当然不是
27,27_161,27_161_001,胡一菲,female,young,low,high,low,low,high,home,218_53,378_248,neutral,neutral,statement-opinion,玩具就是玩具
29,29_244,29_244_003,陈美嘉,female,young,high,high,low,high,low,car,166_77,341_268,neutral,neutral,statement-non-opinion,说明书上说这车有on star
34,34_104,34_104_005,邓小可,female,young,low,high,high,high,high,office,322_125,459_302,neutral,neutral,statement-opinion,其实没什么 对我来说正好是一次锻炼嘛
29,29_060,29_060_002,吕子乔,male,young,low,high,high,high,low,other-venue,398_83,539_227,neutral,neutral,statement-non-opinion,从现在开始
34,34_285,34_285_006,陈佳,female,young,low,high,high,high,high,office,0_0,0_0,neutral,neutral,statement-opinion,第三
30,30_102,30_102_007,关谷神奇,male,young,high,low,high,high,high,home,220_62,336_232,neutral,neutral,statement-non-opinion,表面上是打平了
34,34_291,34_291_002,郑海潮,male,young,low,high,high,high,high,restaurant,219_103,396_325,neutral,neutral,statement-non-opinion,您啊 就甭跟着操那心了啊
34,34_164,34_164_004,郑海潮,male,young,low,high,high,high,high,office,474_17,710_227,neutral,neutral,statement-non-opinion,换一下
29,29_073,29_073_004,陈美嘉,female,young,high,high,low,high,low,entertainment-venue,0_0,0_0,positive,happy,statement-non-opinion,11个巴掌又打掉1个
31,31_069,31_069_005,陈美嘉,female,young,high,high,low,high,low,home,417_112,491_201,positive,happy,answer,当然不是啦
37,37_028,37_028_011,刘星,male,teenager,high,high,high,high,low,home,244_47,421_258,positive,relaxed,statement-non-opinion,人家郎朗就是这样
27,27_136,27_136_006,陆展博,female,young,high,low,high,high,high,home,668_41,811_309,positive,happy,statement-non-opinion,个个都是典藏版
29,29_097,29_097_017,曾小贤,male,young,high,high,low,high,low,home,383_32,634_296,positive,happy,statement-non-opinion,不能再等了
30,30_240,30_240_008,陈美嘉,female,young,high,high,low,high,low,home,421_54,495_146,positive,happy,statement-non-opinion,现在活蹦乱跳的精神多了
37,37_083,37_083_003,夏雪,female,teenager,high,low,high,low,high,home,223_69,285_140,positive,relaxed,statement-non-opinion,记住了
30,30_211,30_211_003,曾小贤,male,young,high,high,low,high,low,home,469_56,562_183,positive,relaxed,statement-opinion,当然胡一菲他更特别 看诚意的
37,37_210,37_210_012,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,280_33,471_269,positive,positive-other,statement-non-opinion,在生活中有一句至理名言
29,29_435,29_435_004,唐悠悠,female,young,high,high,high,high,high,home,142_20,327_212,positive,positive-other,statement-non-opinion,拍片子这种事还得找我
36,36_052,36_052_002,戴天高,male,middle-aged,low,high,high,high,high,home,490_85,602_176,positive,happy,question,你怎么认识他
27,27_415,27_415_000,陈美嘉,female,young,high,high,low,high,low,home,140_102,341_358,positive,positive-other,statement-opinion,好可爱的小家伙
27,27_144,27_144_010,陆展博,female,young,high,low,high,high,high,home,239_40,388_194,positive,happy,statement-non-opinion,第八十六集的时候死了
27,27_388,27_388_002,曾小贤,male,young,high,high,low,high,low,office,0_0,0_0,positive,happy,question,是 你刚才都在听我的节目
34,34_041,34_041_014,沈画,female,young,high,high,low,high,high,home,511_64,578_151,positive,relaxed,statement-non-opinion,那个联系最频繁
35,35_154,35_154_012,夏东海,male,middle-aged,low,high,high,high,high,home,460_64,589_188,positive,positive-other,statement-non-opinion,他是班副
28,28_226,28_226_008,唐悠悠,female,young,high,high,high,high,high,outdoor,253_30,457_270,positive,relaxed,statement-non-opinion,可是我又不愿意被人发现
37,37_191,37_191_011,刘星,male,teenager,high,high,high,high,low,home,458_55,527_160,positive,relaxed,question,哎呀 力道如何
28,28_196,28_196_014,秦羽墨,female,young,high,high,high,high,high,other-venue,444_120,579_282,positive,happy,conventional-closing,你先回去看电视吧拜拜
29,29_221,29_221_005,曾小贤,male,young,high,high,low,high,low,home,453_52,683_292,positive,happy,statement-non-opinion,你先坐着
29,29_318,29_318_014,陈美嘉,female,young,high,high,low,high,low,entertainment-venue,250_87,431_279,positive,positive-other,statement-non-opinion,你也从六楼跳下去跳跳
35,35_118,35_118_011,刘梅,female,middle-aged,high,high,low,high,high,home,279_33,470_272,positive,positive-other,question,是不是
35,35_205,35_205_020,刘梅,female,middle-aged,high,high,low,high,high,home,0_0,0_0,positive,happy,statement-opinion,特傻 特幼稚
35,35_079,35_079_006,刘星,male,teenager,high,high,high,high,low,home,326_75,478_294,positive,positive-other,statement-non-opinion,这杯子都碎了
37,37_196,37_196_005,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,0_0,0_0,positive,happy,statement-non-opinion,他说了
28,28_032,28_032_004,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,390_46,493_197,positive,relaxed,statement-non-opinion,我知道规矩 情侣入住
30,30_061,30_061_009,曾小贤,male,young,high,high,low,high,low,other-venue,221_14,367_240,positive,positive-other,question,怎么样
36,36_016,36_016_003,夏东海,male,middle-aged,low,high,high,high,high,home,264_41,411_238,positive,happy,statement-opinion,得了
27,27_440,27_440_005,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,162_39,431_333,positive,relaxed,statement-non-opinion,我还有两个前夫
36,36_103,36_103_007,刘星,male,teenager,high,high,high,high,low,home,190_63,350_260,positive,positive-other,statement-opinion,100就够 100
34,34_339,34_339_009,郑海潮,male,young,low,high,high,high,high,restaurant,485_17,580_140,positive,relaxed,question,不是说了是一游戏吗
31,31_105,31_105_004,陈美嘉,female,young,high,high,low,high,low,other-venue,0_0,0_0,positive,happy,statement-non-opinion,快数数钱呀 发财了
27,27_415,27_415_002,关谷神奇,male,young,high,low,high,high,high,home,431_24,658_275,positive,happy,statement-non-opinion,所以现在我们可以玩游戏机了
27,27_475,27_475_003,曾小贤,male,young,high,high,low,high,low,home,0_0,0_0,positive,relaxed,question,美佳你又偷吃了对不对
27,27_180,27_180_004,林宛瑜,female,young,low,high,high,high,high,home,294_57,422_213,positive,happy,statement-opinion,这个名字实在是太贱了
35,35_003,35_003_002,刘梅,female,middle-aged,high,high,low,high,high,home,240_100,334_208,positive,relaxed,statement-opinion,有诗意的
35,35_118,35_118_026,刘梅,female,middle-aged,high,high,low,high,high,home,363_42,541_235,positive,relaxed,statement-non-opinion,我来了
37,37_179,37_179_004,刘星,male,teenager,high,high,high,high,low,home,251_40,403_244,positive,positive-other,statement-opinion,嫉妒纯粹是嫉妒
30,30_237,30_237_001,陈美嘉,female,young,high,high,low,high,low,mall,399_35,561_224,positive,relaxed,statement-non-opinion,不过你别叫我老师了
31,31_129,31_129_005,陈美嘉,female,young,high,high,low,high,low,home,0_0,0_0,positive,happy,statement-non-opinion,友情提醒
29,29_296,29_296_003,陆展博,male,young,high,low,high,high,high,home,0_0,0_0,positive,positive-other,statement-non-opinion,婉瑜 就当什么事情都没有发生过
37,37_193,37_193_000,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,487_66,559_176,positive,relaxed,statement-non-opinion,坐
27,27_016,27_016_004,胡一菲,female,young,low,high,low,low,high,home,505_50,644_200,positive,relaxed,statement-opinion,是希望我来掌控现场的所有事情
27,27_377,27_377_003,陆展博,female,young,high,low,high,high,high,office,432_14,660_233,positive,happy,statement-opinion,这说明你秀外慧中
29,29_008,29_008_016,唐悠悠,female,young,high,high,high,high,high,entertainment-venue,398_82,595_297,positive,positive-other,question,关谷如果真的要你回答我们是怎么好上的
36,36_079,36_079_011,夏雪,female,teenager,high,low,high,low,high,home,0_0,0_0,positive,positive-other,statement-opinion,不是 哪能
30,30_272,30_272_003,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,438_25,604_235,positive,relaxed,statement-non-opinion,那天你跟我说了你的怀旧情结
34,34_100,34_100_003,郑海潮,male,young,low,high,high,high,high,office,412_35,529_198,positive,relaxed,statement-non-opinion,不用这么天天的闻鸡起舞吧
27,27_135,27_135_010,陆展博,female,young,high,low,high,high,high,home,361_28,604_282,positive,happy,statement-non-opinion,不 纪念日
30,30_033,30_033_004,胡一菲,female,young,low,high,low,low,high,other-venue,301_135,456_322,positive,relaxed,statement-non-opinion,女人生活要静心
28,28_006,28_006_004,张伟,male,young,low,low,low,high,high,mall,0_0,0_0,positive,happy,statement-non-opinion,你的益达
30,30_075,30_075_002,吕子乔,male,young,low,high,high,high,low,home,305_33,474_280,positive,happy,statement-opinion,还真是白富美
27,27_044,27_044_014,胡一菲,female,young,low,high,low,low,high,home,137_86,309_235,positive,happy,statement-opinion,晚上约他吃饭 单独的
30,30_251,30_251_004,曾小贤,male,young,high,high,low,high,low,entertainment-venue,0_0,0_0,positive,relaxed,statement-non-opinion,这里是公共场合
30,30_239,30_239_005,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mall,0_0,0_0,positive,relaxed,statement-non-opinion,所以我
35,35_002,35_002_004,夏东海,male,middle-aged,low,high,high,high,high,home,282_29,488_244,positive,positive-other,statement-opinion,我对你有信心
31,31_067,31_067_004,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,0_0,0_0,positive,happy,statement-non-opinion,Welcome to my home
29,29_428,29_428_009,陈美嘉,female,young,high,high,low,high,low,home,386_14,590_246,positive,positive-other,statement-non-opinion,一点小意外抹杀不了一个男人真正的魅力
27,27_181,27_181_007,曾小贤,male,young,high,high,low,high,low,home,318_144,582_430,positive,positive-other,statement-opinion,看他的反应
27,27_545,27_545_005,胡一菲,female,young,low,high,low,low,high,entertainment-venue,309_32,525_302,positive,positive-other,statement-opinion,台风眼的美女只要安静的站着就可以
30,30_049,30_049_004,陈美嘉,female,young,high,high,low,high,low,entertainment-venue,255_48,417_272,positive,happy,question,那我们去看电影吧
37,37_077,37_077_013,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,outdoor,452_70,559_185,positive,relaxed,statement-non-opinion,行了 到你家我给你写上得了
27,27_214,27_214_000,吕子乔,male,young,low,high,high,high,low,home,0_0,0_0,positive,happy,interjection,Yes
27,27_105,27_105_012,陈美嘉,female,young,high,high,low,high,low,home,234_127,429_309,positive,positive-other,statement-non-opinion,谁让我是你助理呢
36,36_007,36_007_002,刘星,male,teenager,high,high,high,high,low,home,210_25,388_264,positive,positive-other,statement-non-opinion,说今天几个同学一块聚聚
29,29_251,29_251_005,林宛瑜,female,young,low,high,high,high,high,restaurant,391_35,569_243,positive,positive-other,statement-non-opinion,新的冒险
34,34_049,34_049_008,沈画,female,young,high,high,low,high,high,home,0_0,0_0,positive,relaxed,statement-opinion,做女人就得对自己狠点
37,37_114,37_114_006,夏雨,male,teenager,high,low,high,high,low,home,287_38,453_252,positive,relaxed,question,不觉得离门很近吗
34,34_131,34_131_006,郑海潮,male,young,low,high,high,high,high,car,353_73,517_262,positive,relaxed,question,真的啊
27,27_372,27_372_005,陈美嘉,female,young,high,high,low,high,low,home,311_157,445_278,positive,relaxed,question,哥们 明儿去哪消遣
29,29_024,29_024_017,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,other-venue,183_44,401_247,positive,happy,statement-non-opinion,总有一天你一定会成功
35,35_225,35_225_006,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,383_35,539_242,positive,positive-other,statement-non-opinion,还能送给别人当礼物
35,35_105,35_105_006,夏东海,male,middle-aged,low,high,high,high,high,home,429_56,534_180,positive,happy,statement-non-opinion,我正好想跟你聊会天
35,35_128,35_128_004,刘星,male,teenager,high,high,high,high,low,home,328_22,519_222,positive,positive-other,statement-opinion,您作为一家之主
37,37_120,37_120_001,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,outdoor,429_37,504_137,positive,relaxed,statement-non-opinion,刘星
27,27_100,27_100_019,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,338_30,606_280,positive,relaxed,command,一刀见血 很痛快的别跑
30,30_094,30_094_009,陆展博,male,young,high,low,high,high,high,restaurant,405_29,586_278,positive,happy,statement-opinion,而是怎么做
28,28_226,28_226_018,唐悠悠,female,young,high,high,high,high,high,outdoor,244_19,443_255,positive,relaxed,statement-non-opinion,觉得我不管遇到什么事情
27,27_305,27_305_003,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,431_45,680_292,positive,happy,statement-opinion,我也一样这么觉得
27,27_039,27_039_005,陈美嘉,female,young,high,high,low,high,low,home,150_36,413_315,positive,relaxed,statement-opinion,你看这俊秀的脸
29,29_363,29_363_001,唐悠悠,female,young,high,high,high,high,high,outdoor,197_30,395_265,positive,happy,statement-non-opinion,我可以去抓只夜莺呀
29,29_121,29_121_008,陈美嘉,female,young,high,high,low,high,low,school,271_30,528_253,positive,happy,statement-non-opinion,应该是74分
27,27_398,27_398_000,吕子乔,male,young,low,high,high,high,low,entertainment-venue,0_0,0_0,positive,relaxed,other,一菲
37,37_167,37_167_005,夏雪,female,teenager,high,low,high,low,high,home,331_57,505_279,positive,relaxed,question,要不然等我写完作业再看
35,35_230,35_230_006,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,325_25,526_237,positive,positive-other,irony,谁不高兴
31,31_150,31_150_003,咖喱酱,female,young,low,high,high,high,low,sports-venue,436_85,515_190,positive,relaxed,statement-non-opinion,没问题
28,28_003,28_003_010,唐悠悠,female,young,high,high,high,high,high,outdoor,543_100,698_277,positive,happy,statement-opinion,主要是靠眼神的交流
35,35_141,35_141_000,刘星,male,teenager,high,high,high,high,low,home,429_15,598_194,positive,relaxed,statement-non-opinion,我不骗他
34,34_262,34_262_004,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,0_0,0_0,positive,happy,statement-opinion,那肯定会青出于蓝而胜于蓝啊
31,31_111,31_111_000,陈美嘉,female,young,high,high,low,high,low,home,0_0,0_0,positive,happy,statement-non-opinion,这里 真的有
29,29_249,29_249_010,陆展博,male,young,high,low,high,high,high,restaurant,204_21,444_322,positive,positive-other,statement-non-opinion,要我说三年后我应该已经结婚了
31,31_152,31_152_000,张伟,male,young,low,low,low,high,high,home,379_59,434_136,positive,happy,answer,没什么
30,30_100,30_100_005,陈美嘉,female,young,high,high,low,high,low,hospital,215_27,367_235,positive,positive-other,statement-non-opinion,他亲手煲的　煲了整整有77 45天
28,28_002,28_002_015,胡一菲,female,young,low,high,low,low,high,entertainment-venue,209_51,358_226,positive,relaxed,statement-non-opinion,听说黑猫警长和葫芦兄弟都要拍真人版了
37,37_119,37_119_020,夏东海,male,middle-aged,low,high,high,high,high,home,0_0,0_0,positive,relaxed,statement-non-opinion,我听说过醉鱼醉虾
37,37_119,37_119_008,刘星,male,teenager,high,high,high,high,low,home,260_56,436_301,positive,relaxed,statement-non-opinion,您一定要多喝点
35,35_215,35_215_008,夏东海,male,middle-aged,low,high,high,high,high,home,449_31,585_163,positive,positive-other,statement-non-opinion,他就 yes 老公了
29,29_160,29_160_011,吕子乔,male,young,low,high,high,high,low,home,440_8,593_162,positive,happy,statement-non-opinion,尤其是曾老师的战斗鸡很符合他的品位
27,27_544,27_544_001,陆展博,female,young,high,low,high,high,high,home,211_21,392_232,positive,positive-other,statement-opinion,那我就去试试
27,27_090,27_090_003,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,426_54,598_230,positive,happy,statement-non-opinion,瞧瞧 没几年的 都长成大姑娘了
29,29_238,29_238_001,林宛瑜,female,young,low,high,high,high,high,restaurant,395_38,576_251,positive,positive-other,statement-non-opinion,再说这里有那么多好吃的
30,30_212,30_212_001,曾小贤,male,young,high,high,low,high,low,home,0_0,0_0,positive,relaxed,question,这都不敢
29,29_385,29_385_010,曾小贤,male,young,high,high,low,high,low,office,206_13,379_186,positive,positive-other,statement-non-opinion,不卑不亢
28,28_002,28_002_012,胡一菲,female,young,low,high,low,low,high,entertainment-venue,0_0,0_0,positive,happy,statement-opinion,这几个造型不错
28,28_077,28_077_017,丽萨,female,young,low,low,low,low,high,office,94_67,259_265,positive,happy,statement-non-opinion,充满了批判和反思
28,28_183,28_183_009,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,outdoor,482_66,563_165,positive,relaxed,statement-opinion,你自己现在就是名流
27,27_295,27_295_000,吕子乔,male,young,low,high,high,high,low,entertainment-venue,0_0,0_0,positive,relaxed,answer,还不错
31,31_028,31_028_008,诸葛大力,female,young,low,low,high,low,high,home,493_84,643_247,positive,positive-other,statement-opinion,我俩等级差不多
34,34_248,34_248_017,郑海潮,male,young,low,high,high,high,high,outdoor,289_95,460_313,positive,relaxed,statement-non-opinion,内心强大的魅力女性有了一个肤浅的认识
27,27_104,27_104_016,关谷神奇,male,young,high,low,high,high,high,home,30_19,359_406,positive,happy,statement-non-opinion,是叫康师傅的方便面
34,34_229,34_229_005,邓小可母亲,female,elderly,high,high,low,high,high,home,0_0,0_0,positive,happy,statement-non-opinion,连做都没劲
27,27_244,27_244_003,陆展博,female,young,high,low,high,high,high,home,345_57,568_325,positive,happy,statement-non-opinion,我好不容易才拿到了两张票
28,28_264,28_264_000,关谷神奇,male,young,high,low,high,high,high,home,172_48,330_251,positive,relaxed,statement-non-opinion,我知道你知道
30,30_031,30_031_002,唐悠悠,female,young,high,high,high,high,high,home,302_36,434_206,positive,positive-other,statement-non-opinion,我全都想通了
34,34_327,34_327_006,邓小可母亲,female,elderly,high,high,low,high,high,home,371_132,556_343,positive,relaxed,statement-non-opinion,有钱就有事业是吧
28,28_187,28_187_020,秦羽墨,female,young,high,high,high,high,high,restaurant,369_57,563_302,positive,positive-other,statement-non-opinion,你们开那么多莫名其妙的慈善晚会
28,28_006,28_006_000,秦羽墨,female,young,high,high,high,high,high,mall,0_0,0_0,positive,relaxed,statement-non-opinion,刷我的吧
31,31_054,31_054_005,张伟,male,young,low,low,low,high,high,outdoor,253_95,344_192,positive,relaxed,question,怎么样
27,27_445,27_445_012,关谷神奇,male,young,high,low,high,high,high,home,238_50,505_365,positive,positive-other,quotation,以备不时之需
35,35_129,35_129_002,刘星,male,teenager,high,high,high,high,low,home,248_28,438_227,positive,positive-other,statement-non-opinion,全都悄悄的不见了
31,31_122,31_122_011,陈美嘉,female,young,high,high,low,high,low,home,395_99,490_223,positive,happy,statement-non-opinion,我说我一定会遇到自己的白马王子
30,30_206,30_206_000,唐悠悠,female,young,high,high,high,high,high,home,0_0,0_0,positive,happy,statement-non-opinion,听说一菲学校的成人进修班在招聘美术老师
27,27_187,27_187_004,陈美嘉,female,young,high,high,low,high,low,home,435_97,557_227,positive,happy,statement-non-opinion,我可以帮你交房租的
28,28_175,28_175_006,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,170_62,299_220,positive,relaxed,statement-opinion,你这么漂亮
37,37_179,37_179_005,刘星,male,teenager,high,high,high,high,low,home,272_32,444_228,positive,positive-other,question,15名什么了不起的
