TV_ID,Dialogue_ID,Utterance_ID,Speaker,Gender,Age,Neuroticism,Extraversion,Openness,Agreeableness,Conscientiousness,Scene,FacePosition_LU,FacePosition_RD,Sentiment,Emotion,DA,Utterance
29,29_021,29_021_004,胡一菲,female,young,low,high,low,low,high,restaurant,442_14,662_241,neutral,neutral,statement-non-opinion,听上去比博士后有意思
34,34_363,34_363_001,向飞,male,middle-aged,low,low,low,high,high,restaurant,268_87,427_303,neutral,neutral,question,你要干嘛去呀
29,29_216,29_216_005,苑春丽,female,middle-aged,high,high,low,high,high,home,145_57,378_321,neutral,neutral,question,有多优秀
27,27_073,27_073_000,胡一菲,female,young,low,high,low,low,high,home,239_58,377_232,neutral,neutral,statement-non-opinion,疗养院说最近姑姑的情况挺稳定的
35,35_029,35_029_002,夏东海,male,middle-aged,low,high,high,high,high,home,358_63,519_242,neutral,neutral,statement-opinion,我去跟小雪好好谈谈
31,31_058,31_058_008,吕子乔,male,young,low,high,high,high,low,home,422_84,483_175,neutral,neutral,statement-non-opinion,规定了必须穿正装
27,27_109,27_109_007,丽萨,female,young,low,low,low,low,high,office,210_49,417_315,neutral,neutral,statement-opinion,我觉得你应该去医院看一下
36,36_065,36_065_015,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,287_26,403_139,neutral,neutral,agreement,那倒也是 穿衣服 走
30,30_213,30_213_014,张伟,male,young,low,low,low,high,high,home,201_16,328_184,neutral,neutral,statement-opinion,但是你心里掩藏着强烈的自我暗示
27,27_327,27_327_006,陈美嘉,female,young,high,high,low,high,low,home,420_117,574_265,neutral,neutral,statement-opinion,你也没有 看好了
27,27_380,27_380_010,林宛瑜,female,young,low,high,high,high,high,office,284_77,557_321,neutral,neutral,statement-non-opinion,排水系统已经失效
27,27_165,27_165_002,曾小贤,male,young,high,high,low,high,low,home,329_61,524_320,neutral,neutral,statement-opinion,人不能在一棵树上吊死
30,30_270,30_270_009,曾小贤,male,young,high,high,low,high,low,home,241_51,367_231,neutral,neutral,statement-non-opinion,马上就要停工赔款了
31,31_095,31_095_001,胡一菲,female,young,low,high,low,low,high,home,213_119,259_183,neutral,neutral,statement-non-opinion,不过展博是我带大的
35,35_187,35_187_001,夏雪,female,teenager,high,low,high,low,high,home,328_46,493_271,neutral,neutral,question,你不好好看你的化学
31,31_110,31_110_001,陈美嘉,female,young,high,high,low,high,low,home,148_54,273_214,neutral,neutral,statement-non-opinion,走 去看看
34,34_012,34_012_013,郑海潮,male,young,low,high,high,high,high,restaurant,310_68,442_224,neutral,neutral,statement-non-opinion,B是不杀
31,31_122,31_122_002,吕子乔,male,young,low,high,high,high,low,home,437_98,526_194,neutral,neutral,statement-non-opinion,别看我 我里面只穿了背心
34,34_127,34_127_008,郑海潮,male,young,low,high,high,high,high,car,0_0,0_0,neutral,neutral,answer,我在广告公司 业务员
36,36_151,36_151_000,夏雪,female,teenager,high,low,high,low,high,home,312_47,451_225,neutral,neutral,statement-opinion,想让您尝尝被人误解的滋味
36,36_110,36_110_000,刘梅,female,middle-aged,high,high,low,high,high,home,205_33,332_203,neutral,neutral,answer,好像是昨天
27,27_385,27_385_000,林宛瑜,female,young,low,high,high,high,high,home,214_79,354_250,neutral,neutral,question,美嘉你真的打算出钱资助关谷继续创作
27,27_543,27_543_011,吕子乔,male,young,low,high,high,high,low,home,336_8,797_291,neutral,neutral,statement-opinion,你要上车吗
30,30_125,30_125_001,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,other-venue,450_94,509_173,neutral,neutral,statement-opinion,也很正常
31,31_214,31_214_006,张伟,male,young,low,low,low,high,high,home,260_90,341_185,neutral,neutral,statement-non-opinion,大力你看着她 我去了
29,29_096,29_096_001,吕子乔,male,young,low,high,high,high,low,home,0_0,0_0,neutral,neutral,statement-non-opinion,我们得盯着点
30,30_137,30_137_006,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,other-venue,334_23,510_277,neutral,neutral,question,你见过莱昂纳多掐自己就能醒过来了
28,28_275,28_275_009,丽萨,female,young,low,low,low,low,high,car,322_44,524_317,neutral,neutral,other,喂
34,34_327,34_327_009,邓小可母亲,female,elderly,high,high,low,high,high,home,329_138,526_336,neutral,neutral,statement-non-opinion,说我们山山哪 成熟稳重 这个比我们可儿强
28,28_056,28_056_003,关谷神奇,male,young,high,low,high,high,high,home,0_0,0_0,neutral,neutral,acknowledge,行
34,34_227,34_227_002,郑海潮,male,young,low,high,high,high,high,office,240_80,397_289,neutral,neutral,statement-non-opinion,我发现你野心不小
35,35_029,35_029_001,夏东海,male,middle-aged,low,high,high,high,high,home,368_44,520_234,neutral,neutral,statement-opinion,这个事情包在我身上
35,35_073,35_073_001,刘梅,female,middle-aged,high,high,low,high,high,home,401_115,549_275,positive,positive-other,statement-non-opinion,我对老鼠的研究相当透彻
35,35_064,35_064_002,夏雪,female,teenager,high,low,high,low,high,home,0_0,0_0,positive,positive-other,answer,我喜欢那首要定你
29,29_099,29_099_000,吕子乔,male,young,low,high,high,high,low,home,270_14,392_129,positive,positive-other,question,怎么样
27,27_120,27_120_000,吕子乔,male,young,low,high,high,high,low,home,0_26,103_176,positive,positive-other,statement-opinion,那上司我更要看看他是不是美女了
36,36_079,36_079_011,夏雪,female,teenager,high,low,high,low,high,home,0_0,0_0,positive,positive-other,statement-opinion,不是 哪能
28,28_134,28_134_008,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,215_55,371_259,positive,positive-other,statement-opinion,而我可以去寻找我新的生活
27,27_444,27_444_003,关谷神奇,male,young,high,low,high,high,high,home,326_27,586_331,positive,positive-other,statement-opinion,不喜欢猫
35,35_072,35_072_007,夏雪,female,teenager,high,low,high,low,high,home,0_0,0_0,positive,positive-other,statement-non-opinion,阿姨你来逗逗他
37,37_104,37_104_001,夏雨,male,teenager,high,low,high,high,low,home,336_44,565_296,positive,positive-other,question,是不是和今天下午找你的那个 长得特别像张柏芝的小女孩有关系
29,29_005,29_005_000,曾小贤,male,young,high,high,low,high,low,home,672_24,782_186,positive,positive-other,greeting,早安关谷
29,29_252,29_252_010,林宛瑜,female,young,low,high,high,high,high,restaurant,403_27,552_192,positive,positive-other,statement-non-opinion,还有圣托里尼的教堂里
28,28_093,28_093_010,唐悠悠,female,young,high,high,high,high,high,home,469_36,581_196,positive,positive-other,statement-non-opinion,这次可能是他了
27,27_154,27_154_007,林宛瑜,female,young,low,high,high,high,high,entertainment-venue,266_55,441_269,positive,positive-other,question,曾老师你也在网上卖东西啊
27,27_193,27_193_002,关谷神奇,male,young,high,low,high,high,high,home,463_77,577_217,positive,positive-other,statement-non-opinion,我是从日本横滨来的
27,27_333,27_333_005,陈美嘉,female,young,high,high,low,high,low,home,146_53,332_280,positive,positive-other,question,什么朋友
29,29_046,29_046_000,陈美嘉,female,young,high,high,low,high,low,home,0_0,0_0,positive,positive-other,question,说说你和关谷 你们是怎么在一起的
30,30_042,30_042_016,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,other-venue,209_21,416_254,positive,positive-other,statement-opinion,他就看开了
27,27_516,27_516_002,曾小贤,male,young,high,high,low,high,low,home,371_42,546_260,positive,positive-other,statement-non-opinion,里面多闷
29,29_108,29_108_007,陈美嘉,female,young,high,high,low,high,low,home,276_64,410_195,positive,positive-other,question,不如你爬到三楼阳台上去吧
28,28_078,28_078_004,张伟,male,young,low,low,low,high,high,home,0_0,0_0,positive,positive-other,statement-opinion,一菲就没猜中我的
29,29_120,29_120_003,胡一菲,female,young,low,high,low,low,high,school,413_23,538_150,positive,positive-other,statement-non-opinion,那还用你说 西南某高校的硬件是杠杠的
35,35_125,35_125_005,夏雨,male,teenager,high,low,high,high,low,home,315_48,496_277,positive,positive-other,statement-opinion,会有的 我会想办法的
28,28_198,28_198_001,张伟,male,young,low,low,low,high,high,home,0_0,0_0,positive,positive-other,question,你怎么知道你视频过了
27,27_407,27_407_006,胡一菲,female,young,low,high,low,low,high,home,409_36,623_294,positive,positive-other,statement-non-opinion,小波可是接受邀请了
28,28_112,28_112_007,唐悠悠,female,young,high,high,high,high,high,home,259_16,426_229,positive,positive-other,acknowledge,我明白了
36,36_188,36_188_017,刘梅,female,middle-aged,high,high,low,high,high,home,297_48,470_276,positive,positive-other,statement-non-opinion,他爸爸是导演
27,27_283,27_283_003,陆展博,female,young,high,low,high,high,high,entertainment-venue,216_46,455_294,positive,positive-other,statement-non-opinion,我老姐正在帮我把关面试
27,27_378,27_378_005,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,office,281_46,521_286,positive,positive-other,statement-non-opinion,顺便问我是不是愿意跳槽
34,34_317,34_317_006,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,335_111,495_284,positive,positive-other,statement-non-opinion,我想听你讲上次你跟我讲的那个故事
37,37_186,37_186_010,刘星,male,teenager,high,high,high,high,low,home,327_34,500_252,positive,positive-other,statement-non-opinion,你从我屋随便挑一张碟出来一放一听前奏
27,27_370,27_370_013,陈美嘉,female,young,high,high,low,high,low,home,154_54,396_304,positive,positive-other,statement-non-opinion,我也攒了不少钱
27,27_472,27_472_009,曾小贤,male,young,high,high,low,high,low,home,175_41,442_368,positive,positive-other,statement-non-opinion,最近我正在跟他练习韩语
35,35_132,35_132_007,刘梅,female,middle-aged,high,high,low,high,high,home,389_26,563_277,positive,positive-other,statement-non-opinion,他也不想想咱们这么精明的父母能被他蒙了吗
36,36_116,36_116_001,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,468_149,563_255,positive,positive-other,statement-opinion,那是人家学校动员献爱心的钱
30,30_076,30_076_015,陆展博,male,young,high,low,high,high,high,home,242_48,371_196,positive,positive-other,agreement,有道理
27,27_434,27_434_014,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,190_46,420_281,positive,positive-other,statement-non-opinion,还好我还安然无恙
29,29_318,29_318_003,陈美嘉,female,young,high,high,low,high,low,entertainment-venue,291_35,394_145,positive,positive-other,statement-non-opinion,关键不是结果
37,37_097,37_097_011,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,outdoor,0_0,0_0,positive,positive-other,statement-opinion,你看我是女孩子
35,35_072,35_072_004,夏雪,female,teenager,high,low,high,low,high,home,310_53,475_243,positive,positive-other,statement-non-opinion,现在我不再观察图片和电影了
27,27_146,27_146_012,吕子乔,male,young,low,high,high,high,low,home,227_36,392_199,positive,positive-other,statement-non-opinion,一般都用笔名
29,29_252,29_252_009,林宛瑜,female,young,low,high,high,high,high,restaurant,395_32,535_205,positive,positive-other,statement-non-opinion,在阿姆斯特丹塞纳河畔
27,27_413,27_413_003,吕子乔,male,young,low,high,high,high,low,entertainment-venue,56_11,339_317,positive,positive-other,statement-non-opinion,只是因为长期得到爱情的滋润
35,35_067,35_067_010,刘梅,female,middle-aged,high,high,low,high,high,home,213_92,401_295,positive,positive-other,statement-non-opinion,什么样的f我都能对付
27,27_105,27_105_006,陈美嘉,female,young,high,high,low,high,low,home,0_0,0_0,positive,positive-other,statement-opinion,我给你熬一锅鲫鱼汤是最补脑子
29,29_205,29_205_007,苑春丽,female,middle-aged,high,high,low,high,high,home,400_51,538_233,positive,positive-other,statement-non-opinion,有车有楼的好男人
27,27_444,27_444_004,关谷神奇,male,young,high,low,high,high,high,home,327_23,596_349,positive,positive-other,statement-opinion,鱼很乖
29,29_186,29_186_008,林宛瑜,female,young,low,high,high,high,high,home,437_38,617_267,positive,positive-other,statement-non-opinion,你是名人 粉丝多 帮我在微博天涯上问一问
30,30_072,30_072_019,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,other-venue,450_36,642_269,positive,positive-other,disagreement,我这间是有区别的
31,31_179,31_179_020,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,other-venue,252_109,319_192,positive,positive-other,statement-non-opinion,我仿佛看到我的女主角 我要让你复活
35,35_210,35_210_003,刘星,male,teenager,high,high,high,high,low,home,401_37,493_155,positive,positive-other,statement-non-opinion,人才建设
35,35_130,35_130_001,刘星,male,teenager,high,high,high,high,low,home,365_27,536_219,positive,positive-other,statement-opinion,咱家正在悄悄的发生一些事情
29,29_074,29_074_011,唐悠悠,female,young,high,high,high,high,high,home,163_14,426_266,positive,positive-other,question,但不试你怎么知道呢
30,30_227,30_227_009,胡一菲,female,young,low,high,low,low,high,entertainment-venue,194_23,380_267,positive,positive-other,statement-opinion,挺有意思的
30,30_207,30_207_006,唐悠悠,female,young,high,high,high,high,high,home,166_43,347_276,positive,positive-other,statement-opinion,他走南闯北的没准会有好主意
36,36_180,36_180_011,刘梅,female,middle-aged,high,high,low,high,high,home,272_39,464_289,positive,positive-other,statement-opinion,男孩子不好意思扒
35,35_205,35_205_017,刘梅,female,middle-aged,high,high,low,high,high,home,268_34,511_320,positive,positive-other,statement-non-opinion,我们当时的宿舍里还有舍歌
35,35_227,35_227_008,刘梅,female,middle-aged,high,high,low,high,high,home,275_16,476_238,positive,positive-other,question,您何必还那么客气
35,35_120,35_120_001,刘梅,female,middle-aged,high,high,low,high,high,home,326_12,561_273,positive,positive-other,statement-opinion,我觉得什么都齐了
37,37_096,37_096_003,刘星,male,teenager,high,high,high,high,low,outdoor,0_0,0_0,positive,positive-other,statement-opinion,我妈可 虚荣、虚伪
35,35_136,35_136_005,刘星,male,teenager,high,high,high,high,low,home,284_9,501_303,positive,positive-other,statement-non-opinion,小雪自个在卫生间里哭天抹泪的
29,29_333,29_333_019,关谷神奇,male,young,high,low,high,high,high,home,185_22,417_281,positive,positive-other,statement-non-opinion,有了他一定能让你棺材招人
29,29_146,29_146_014,陈美嘉,female,young,high,high,low,high,low,school,230_25,424_226,positive,positive-other,statement-non-opinion,掌握了无数人的命运
27,27_219,27_219_003,关谷神奇,male,young,high,low,high,high,high,home,462_27,590_186,positive,positive-other,statement-opinion,怎么会 替你高兴还来不及呢
35,35_053,35_053_007,刘梅,female,middle-aged,high,high,low,high,high,home,388_22,558_219,positive,positive-other,statement-non-opinion,你肯定心里有巨大的落差
37,37_185,37_185_000,夏雪,female,teenager,high,low,high,low,high,home,0_0,0_0,positive,positive-other,statement-opinion,真奇怪了
27,27_107,27_107_007,曾小贤,male,young,high,high,low,high,low,office,447_22,712_208,positive,positive-other,answer,好
35,35_072,35_072_005,夏雪,female,teenager,high,low,high,low,high,home,305_35,476_256,positive,positive-other,statement-non-opinion,我现在就观察真正的小老鼠
29,29_008,29_008_007,关谷神奇,male,young,high,low,high,high,high,entertainment-venue,236_40,418_264,positive,positive-other,statement-non-opinion,我也有故事要跟你分享
27,27_359,27_359_000,胡一菲,female,young,low,high,low,low,high,other-venue,280_65,456_283,positive,positive-other,statement-opinion,那个金刚很合我的胃口
27,27_279,27_279_009,胡一菲,female,young,low,high,low,low,high,entertainment-venue,392_40,652_280,positive,positive-other,statement-opinion,你还真别说你这么一振作还真有效果
29,29_356,29_356_005,曾小贤,male,young,high,high,low,high,low,restaurant,180_25,406_281,positive,positive-other,question,我有这么红吗
27,27_107,27_107_008,曾小贤,male,young,high,high,low,high,low,office,384_43,638_329,positive,positive-other,statement-opinion,非常荣幸
30,30_111,30_111_008,吕子乔,male,young,low,high,high,high,low,restaurant,0_0,0_0,positive,positive-other,statement-opinion,这样的这是我的泡妞无双技之一
35,35_227,35_227_003,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,208_32,385_216,positive,positive-other,statement-non-opinion,等佳佳回来 直接奔这 厨师长就是我
27,27_541,27_541_003,吕子乔,male,young,low,high,high,high,low,home,480_63,614_217,positive,positive-other,statement-non-opinion,有地球人、地球男人、地球女人还有中国女人
27,27_393,27_393_001,吕子乔,male,young,low,high,high,high,low,entertainment-venue,60_19,350_303,positive,positive-other,statement-opinion,我只想了解一下街里街坊的多个朋友不是坏事
34,34_091,34_091_001,邓小可母亲,female,elderly,high,high,low,high,high,restaurant,0_0,0_0,positive,relaxed,statement-non-opinion,别提了
36,36_172,36_172_003,戴天高,male,middle-aged,low,high,high,high,high,home,250_72,408_269,positive,relaxed,statement-opinion,你放心这钱包在我身上了
31,31_141,31_141_007,吕子乔,male,young,low,high,high,high,low,outdoor,0_0,0_0,positive,relaxed,statement-non-opinion,你慢点跑 慢点跑
30,30_121,30_121_005,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,other-venue,433_46,561_227,positive,relaxed,statement-non-opinion,这没别人
30,30_251,30_251_003,曾小贤,male,young,high,high,low,high,low,entertainment-venue,0_0,0_0,positive,relaxed,irony,我忘了
27,27_185,27_185_003,吕子乔,male,young,low,high,high,high,low,home,230_41,430_308,positive,relaxed,statement-non-opinion,我是你表哥
34,34_118,34_118_011,郑海潮,male,young,low,high,high,high,high,restaurant,320_106,510_334,positive,relaxed,statement-opinion,花了多少钱咱们不在乎
28,28_041,28_041_001,吕子乔,male,young,low,high,high,high,low,entertainment-venue,351_25,533_225,positive,relaxed,question,还想赌吗
37,37_191,37_191_005,夏雨,male,teenager,high,low,high,high,low,home,0_0,0_0,positive,relaxed,statement-non-opinion,如果要是有人
28,28_249,28_249_000,唐悠悠,female,young,high,high,high,high,high,home,459_26,629_199,positive,relaxed,statement-non-opinion,原来是这样
34,34_052,34_052_001,邓小可,female,young,low,high,high,high,high,home,0_0,0_0,positive,relaxed,statement-non-opinion,我过去以后 在那得得瑟瑟地弹钢琴呢
30,30_226,30_226_007,胡一菲,female,young,low,high,low,low,high,entertainment-venue,248_27,395_206,positive,relaxed,quotation,阳光明媚
37,37_135,37_135_002,刘梅,female,middle-aged,high,high,low,high,high,home,406_49,533_234,positive,relaxed,statement-non-opinion,我是没见过猪肉
27,27_089,27_089_002,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,0_0,0_0,positive,relaxed,statement-non-opinion,姑姑讲错了
27,27_521,27_521_016,吕子乔,male,young,low,high,high,high,low,home,0_0,0_0,positive,relaxed,statement-non-opinion,刚才碰到点意外耽搁了
28,28_117,28_117_003,关谷神奇,male,young,high,low,high,high,high,hospital,0_0,0_0,positive,relaxed,statement-non-opinion,我只是路过你没事就好了
34,34_122,34_122_006,邓小可,female,young,low,high,high,high,high,restaurant,243_161,301_238,positive,relaxed,conventional-closing,别聊了 回家吧
29,29_189,29_189_001,苑春丽,female,middle-aged,high,high,low,high,high,home,160_30,351_259,positive,relaxed,statement-non-opinion,我自有安排了你们公寓里不是有很多男生吗
28,28_122,28_122_013,秦羽墨,female,young,high,high,high,high,high,entertainment-venue,415_25,661_278,positive,relaxed,statement-opinion,这是我昏迷一年当中听到的唯一一句人话
36,36_069,36_069_000,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,0_0,0_0,positive,relaxed,statement-non-opinion,你不是说的吗 参加了冬泳就不怕冷了
34,34_049,34_049_008,沈画,female,young,high,high,low,high,high,home,0_0,0_0,positive,relaxed,statement-opinion,做女人就得对自己狠点
28,28_191,28_191_006,唐悠悠,female,young,high,high,high,high,high,home,0_0,0_0,positive,relaxed,question,你那也叫一点
35,35_222,35_222_003,夏东海,male,middle-aged,low,high,high,high,high,home,369_35,494_170,positive,relaxed,statement-opinion,明天再想
29,29_131,29_131_008,曾小贤,male,young,high,high,low,high,low,entertainment-venue,420_20,619_266,positive,relaxed,statement-non-opinion,有的时候做一点小小的改变
34,34_118,34_118_012,邓小可,female,young,low,high,high,high,high,restaurant,335_144,514_361,positive,relaxed,statement-opinion,我在乎 那是我的钱
34,34_033,34_033_002,邓小可,female,young,low,high,high,high,high,restaurant,291_133,463_328,positive,relaxed,question,还是应该把你当小偷抓了呢
37,37_004,37_004_003,刘星,male,teenager,high,high,high,high,low,home,342_145,584_328,positive,relaxed,statement-opinion,那倒也是
30,30_272,30_272_010,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,425_49,595_267,positive,relaxed,statement-non-opinion,其实我想告诉你
28,28_178,28_178_008,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,181_9,373_258,positive,relaxed,statement-opinion,真该让他听听
30,30_226,30_226_002,胡一菲,female,young,low,high,low,low,high,entertainment-venue,227_106,311_217,positive,relaxed,statement-opinion,不错呀
28,28_010,28_010_006,秦羽墨,female,young,high,high,high,high,high,home,269_47,422_247,positive,relaxed,statement-non-opinion,我只听说过张翼德
37,37_038,37_038_018,夏东海,male,middle-aged,low,high,high,high,high,home,260_69,385_215,positive,relaxed,comfort,别生气
34,34_222,34_222_006,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,office,342_149,498_324,positive,relaxed,statement-opinion,您就主动打个电话 劝劝呗
27,27_263,27_263_013,吕子乔,male,young,low,high,high,high,low,home,532_53,707_244,positive,relaxed,statement-opinion,随便帮我挑一个胸大无脑者优先
37,37_119,37_119_007,刘星,male,teenager,high,high,high,high,low,home,273_67,443_295,positive,relaxed,statement-non-opinion,特香 爸
28,28_003,28_003_008,唐悠悠,female,young,high,high,high,high,high,outdoor,549_83,716_263,positive,relaxed,statement-opinion,不过这并不重要
29,29_130,29_130_000,曾小贤,male,young,high,high,low,high,low,entertainment-venue,557_69,716_237,positive,relaxed,statement-non-opinion,Joey来瓶冰锐
36,36_080,36_080_000,夏雪,female,teenager,high,low,high,low,high,home,0_0,0_0,positive,relaxed,statement-opinion,要想当你后妈
36,36_037,36_037_007,刘星,male,teenager,high,high,high,high,low,home,251_51,482_324,positive,relaxed,statement-non-opinion,在家看着 让他一点自由都没有
30,30_237,30_237_010,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mall,0_0,0_0,positive,relaxed,statement-non-opinion,其实也没多久了
28,28_095,28_095_003,张伟,male,young,low,low,low,high,high,home,251_63,367_208,positive,relaxed,statement-non-opinion,关谷这是我第一次跟别人睡同一张床
28,28_132,28_132_003,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,148_58,259_203,positive,relaxed,statement-opinion,你有空多去看看你的前妻
35,35_176,35_176_008,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,367_21,552_213,positive,relaxed,question,他还敢咬姥姥鼻子啊
30,30_227,30_227_018,胡一菲,female,young,low,high,low,low,high,entertainment-venue,199_25,428_285,positive,relaxed,statement-opinion,了了诺澜一件心事
31,31_053,31_053_006,张伟,male,young,low,low,low,high,high,outdoor,278_87,368_173,positive,relaxed,statement-non-opinion,爱伟儿
31,31_083,31_083_004,陈美嘉,female,young,high,high,low,high,low,home,259_73,344_183,positive,relaxed,statement-non-opinion,还有一切非常隐蔽藏钱的地方
34,34_051,34_051_009,沈画,female,young,high,high,low,high,high,home,339_100,461_257,positive,relaxed,statement-opinion,挺有意思的啊
28,28_169,28_169_007,秦羽墨,female,young,high,high,high,high,high,home,248_22,412_244,positive,relaxed,statement-opinion,理查德成熟稳重
28,28_132,28_132_005,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,235_51,420_282,positive,relaxed,statement-non-opinion,刚才曾老师都已经告诉我了
29,29_424,29_424_000,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,0_0,0_0,positive,relaxed,statement-non-opinion,赚钱
34,34_249,34_249_002,郑海潮,male,young,low,high,high,high,high,outdoor,289_88,454_293,positive,relaxed,answer,早没联系了
29,29_434,29_434_006,唐悠悠,female,young,high,high,high,high,high,home,204_40,401_295,positive,relaxed,statement-non-opinion,没事以后有机会
34,34_366,34_366_001,郑海潮,male,young,low,high,high,high,high,outdoor,333_109,363_145,positive,relaxed,question,是给机器充电呀还是来给人充电呀
37,37_080,37_080_008,刘梅,female,middle-aged,high,high,low,high,high,home,228_31,332_170,positive,relaxed,statement-opinion,而且你跟我一样幼稚
28,28_191,28_191_005,秦羽墨,female,young,high,high,high,high,high,home,0_0,0_0,positive,relaxed,question,就这么一点都在我碗里了
28,28_264,28_264_004,关谷神奇,male,young,high,low,high,high,high,home,178_35,351_279,positive,relaxed,statement-non-opinion,我知道你知道的
28,28_091,28_091_001,胡一菲,female,young,low,high,low,low,high,home,0_0,0_0,positive,relaxed,question,是不是很不服气
37,37_191,37_191_006,刘星,male,teenager,high,high,high,high,low,home,0_0,0_0,positive,relaxed,statement-non-opinion,小雨 不用说了
27,27_173,27_173_003,曾小贤,male,young,high,high,low,high,low,home,0_0,0_0,positive,relaxed,statement-non-opinion,看我的 没问题
37,37_172,37_172_003,夏雨,male,teenager,high,low,high,high,low,home,0_0,0_0,positive,relaxed,question,这首诗是谁写的来着
34,34_041,34_041_017,沈画,female,young,high,high,low,high,high,home,0_0,0_0,positive,relaxed,statement-opinion,不能吧
37,37_062,37_062_000,刘星,male,teenager,high,high,high,high,low,home,436_71,538_165,positive,relaxed,statement-non-opinion,就在这里
35,35_003,35_003_004,夏东海,male,middle-aged,low,high,high,high,high,home,436_34,573_174,positive,relaxed,statement-opinion,可爱的母亲
30,30_281,30_281_012,张伟,male,young,low,low,low,high,high,home,0_0,0_0,positive,relaxed,statement-non-opinion,还有只天使在那飞啊飞啊飞啊
34,34_339,34_339_000,郑海潮,male,young,low,high,high,high,high,restaurant,0_0,0_0,positive,relaxed,statement-opinion,因为你需要我的帮忙啊
28,28_179,28_179_002,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,193_20,398_273,positive,relaxed,statement-non-opinion,我结婚都5年了
34,34_307,34_307_000,邓小可,female,young,low,high,high,high,high,restaurant,337_67,397_141,positive,relaxed,statement-non-opinion,我乐意 管得着吗你
27,27_378,27_378_008,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,office,0_0,0_0,positive,relaxed,statement-opinion,微软的挖掘对我来说只是一种认可而已
36,36_173,36_173_001,夏东海,male,middle-aged,low,high,high,high,high,home,263_41,450_265,positive,relaxed,other,夫人
37,37_224,37_224_010,夏雨,male,teenager,high,low,high,high,low,home,228_37,430_258,positive,relaxed,statement-opinion,老哥说实话你哪儿都好
35,35_129,35_129_011,夏东海,male,middle-aged,low,high,high,high,high,home,313_5,490_218,positive,relaxed,statement-opinion,有点短
35,35_207,35_207_005,刘星,male,teenager,high,high,high,high,low,home,303_42,458_231,positive,relaxed,question,老爸 刚这么会儿就挺不住了
34,34_207,34_207_004,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,166_121,285_226,positive,relaxed,statement-non-opinion,如果你要是觉得可以的话
35,35_176,35_176_003,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,411_29,561_216,positive,relaxed,question,专咬人耳朵那个
29,29_149,29_149_016,吕子乔,male,young,low,high,high,high,low,entertainment-venue,129_18,352_251,positive,relaxed,statement-non-opinion,可要记得感激我
34,34_322,34_322_012,刘旭刚,male,young,high,high,low,low,high,outdoor,0_0,0_0,positive,relaxed,statement-non-opinion,要是再没点体力干活
28,28_146,28_146_010,秦羽墨,female,young,high,high,high,high,high,home,159_40,315_234,negative,sadness,question,他2个速冻饺子不成
30,30_192,30_192_006,诺澜,female,young,low,low,high,high,high,outdoor,358_42,558_305,negative,sadness,statement-opinion,如果你接受不了
27,27_082,27_082_009,吕子乔,male,young,low,high,high,high,low,home,0_0,0_0,negative,sadness,other,美嘉
30,30_097,30_097_002,陈美嘉,female,young,high,high,low,high,low,home,0_0,0_0,negative,sadness,question,为什么不呢
30,30_032,30_032_003,陈美嘉,female,young,high,high,low,high,low,home,398_14,592_271,negative,sadness,statement-opinion,我也不知道 悠悠能答应我
28,28_028,28_028_011,曾小贤,male,young,high,high,low,high,low,home,246_28,399_241,negative,sadness,statement-opinion,奖金也泡汤了
28,28_269,28_269_004,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,359_19,529_241,negative,sadness,statement-non-opinion,我妈去年刚过世
35,35_019,35_019_011,刘梅,female,middle-aged,high,high,low,high,high,home,0_0,0_0,negative,sadness,statement-non-opinion,因为我爸妈反对 我光顾着对抗家长了
